Date,Gas_Price,Carbon_Price
2020-07-30,5.224999904632568,3201.989990234375
2020-07-31,6.025000095367432,3294.77001953125
2020-08-03,6.800000190734863,3275.9599609375
2020-08-04,7.355000019073486,3363.719970703125
2020-08-05,7.320000171661377,3356.199951171875
2020-08-06,7.940000057220459,3308.56005859375
2020-08-07,7.929999828338623,3312.320068359375
2020-08-10,7.590000152587891,3348.679931640625
2020-08-11,7.414999961853027,3283.47998046875
2020-08-12,7.170000076293945,3255.89990234375
2020-08-13,7.309999942779541,3188.199951171875
2020-08-14,8.020000457763672,3194.469970703125
2020-08-17,8.180000305175781,3297.27001953125
2020-08-18,8.550000190734863,3328.6201171875
2020-08-19,8.354999542236328,3288.5
2020-08-20,8.149999618530273,3247.1298828125
2020-08-21,7.619999885559082,3215.780029296875
2020-08-24,8.359999656677246,3445.2099609375
2020-08-25,8.864999771118164,3586.8798828125
2020-08-26,9.149999618530273,3588.139892578125
2020-08-27,8.869999885559082,3556.7900390625
2020-08-28,11.170000076293945,3700.969970703125
2020-08-31,11.239999771118164,3593.14990234375
2020-09-01,11.295000076293945,3477.81005859375
2020-09-02,11.109999656677246,3539.239990234375
2020-09-03,11.734999656677246,3603.179931640625
2020-09-04,11.680000305175781,3430.169921875
2020-09-08,10.800000190734863,3358.7099609375
2020-09-09,10.734999656677246,3410.110107421875
2020-09-10,10.515000343322754,3563.06005859375
2020-09-11,10.494999885559082,3543.0
2020-09-14,10.704999923706055,3820.070068359375
